Generation,ID,Fitness,Lives lost,Money earned,Money spent,Waves Survived
0,70,0,15,700,480,9
0,71,0,15,0,430,2
0,72,4.32,0,1160,450,10
0,73,0,15,100,480,3
0,74,0,15,0,0,2
0,75,0,15,0,0,2
0,76,0,15,0,180,2
0,77,1.6633333333333333,13,745,480,10
0,78,0,15,170,410,4
0,79,1.9466666666666668,11,810,470,10
0,80,0,15,0,0,2
0,81,0,15,110,490,3
0,82,2.06,12,760,200,10
0,83,0,15,490,480,8
0,84,0,15,0,360,2
0,85,2.376666666666667,5,815,460,10
0,86,2.6066666666666665,2,860,490,10
0,87,2.126666666666667,14,680,150,10
0,88,0,15,0,0,2
0,89,1.8466666666666667,11,770,430,10
0,90,4.32,0,1160,500,10
0,91,0,15,360,410,6
0,92,0,15,0,160,2
0,93,2.7533333333333334,1,910,450,10
0,94,0,15,0,0,2
0,95,0,15,0,80,2
0,96,2.54,9,1070,400,10
0,97,0,15,290,480,5
0,98,2.7933333333333334,1,910,480,10
0,99,0,15,0,490,2
1,0,3.12,3,890,180,10
1,1,3.0733333333333333,4,1120,450,10
1,2,4.32,0,1160,500,10
1,3,4.62,0,1160,350,10
1,4,3.16,3,1130,450,10
1,5,3.16,3,1130,450,10
1,6,2.7933333333333334,1,910,380,10
1,7,3.16,3,1130,450,10
1,8,2.9866666666666664,5,1110,450,10
1,9,2.5866666666666664,11,810,150,10
1,10,3.16,3,1130,450,10
1,11,3.2466666666666666,2,1140,450,10
1,12,4.32,0,1160,450,10
1,13,4.62,0,1160,350,10
1,14,3.0599999999999996,3,1130,500,10
1,15,3.0933333333333337,1,910,280,10
1,16,3.1666666666666665,2,900,250,10
1,17,3.3533333333333335,1,910,150,10
1,18,3.2800000000000002,3,890,100,10
1,19,2.5866666666666664,11,810,150,10
1,20,4.32,0,1160,450,10
1,21,4.32,0,1160,500,10
1,22,4.32,0,1160,450,10
1,23,4.32,0,1160,500,10
1,24,3.1533333333333333,1,910,250,10
1,25,4.32,0,1160,450,10
1,26,4.32,0,1160,500,10
1,27,4.62,0,1160,350,10
1,28,4.32,0,1160,450,10
1,29,2.5866666666666664,11,810,150,10
1,30,2.8933333333333335,1,910,250,10
1,31,3.253333333333333,1,910,250,10
1,32,3.16,3,1130,450,10
1,33,4.32,0,1160,500,10
1,34,4.32,0,1160,450,10
1,35,2.5866666666666664,11,810,150,10
1,36,2.9733333333333336,4,1120,450,10
1,37,4.32,0,1160,500,10
1,38,4.32,0,1160,450,10
1,39,4.32,0,1160,500,10
1,40,4.32,0,1160,450,10
1,41,4.62,0,1160,350,10
1,42,4.42,0,1160,450,10
1,43,4.32,0,1160,500,10
1,44,4.32,0,1160,500,10
1,45,4.720000000000001,0,1160,300,10
1,46,4.32,0,1160,500,10
1,47,4.32,0,1160,450,10
1,48,4.52,0,1160,400,10
1,49,3.16,3,1130,450,10
1,50,4.52,0,1160,400,10
1,51,4.32,0,1160,500,10
1,52,4.32,0,1160,500,10
1,53,4.32,0,1160,450,10
1,54,4.32,0,1160,450,10
1,55,4.32,0,1160,500,10
1,56,3.0733333333333333,4,1120,450,10
1,57,4.52,0,1160,400,10
1,58,3.0599999999999996,3,1130,500,10
1,59,4.42,0,1160,400,10
1,60,4.52,0,1160,400,10
1,61,3.0599999999999996,3,1130,450,10
1,62,3.253333333333333,1,910,250,10
1,63,4.52,0,1160,350,10
1,64,4.32,0,1160,450,10
1,65,4.359999999999999,0,1160,350,10
1,66,3.2,6,1100,250,10
1,67,3.2800000000000002,3,890,100,10
1,68,4.32,0,1160,450,10
1,69,4.32,0,1160,500,10
1,70,2.5866666666666664,11,810,150,10
1,71,4.32,0,1160,450,10
1,72,4.52,0,1160,400,10
1,73,2.8200000000000003,3,890,380,10
1,74,4.32,0,1160,450,10
1,75,4.32,0,1160,500,10
1,76,3.253333333333333,1,910,250,10
1,77,4.32,0,1160,450,10
1,78,4.62,0,1160,350,10
1,79,4.32,0,1160,500,10
1,80,4.32,0,1160,450,10
1,81,3.2466666666666666,2,1140,450,10
1,82,2.8066666666666666,2,900,380,10
1,83,2.5733333333333337,10,820,200,10
1,84,4.52,0,1160,400,10
1,85,3.16,3,1130,450,10
1,86,4.32,0,1160,500,10
1,87,4.32,0,1160,500,10
1,88,4.42,0,1160,450,10
1,89,4.62,0,1160,350,10
1,90,4.32,0,1160,450,10
1,91,3.16,3,1130,450,10
1,92,3.2066666666666666,2,900,180,10
1,93,3.0733333333333333,4,1120,450,10
1,94,4.46,0,1160,430,10
1,95,4.32,0,1160,450,10
1,96,4.32,0,1160,450,10
1,97,4.32,0,1160,500,10
1,98,3.1533333333333333,1,910,250,10
1,99,3.2800000000000002,3,890,100,10
2,0,4.43,0,1160,430,10
2,1,3.1666666666666665,2,900,250,10
2,2,4.62,0,1160,350,10
2,3,4.52,0,1160,400,10
2,4,4.62,0,1160,350,10
2,5,4.46,0,1160,430,10
2,6,4.46,0,1160,430,10
2,7,4.52,0,1160,400,10
2,8,4.62,0,1160,350,10
2,9,4.62,0,1160,350,10
2,10,4.62,0,1160,350,10
2,11,4.32,0,1160,500,10
2,12,4.42,0,1160,400,10
2,13,3.1666666666666665,2,900,250,10
2,14,4.32,0,1160,500,10
2,15,4.62,0,1160,350,10
2,16,4.52,0,1160,400,10
2,17,2.6333333333333333,7,850,250,10
2,18,3.253333333333333,1,910,250,10
2,19,4.52,0,1160,400,10
2,20,4.32,0,1160,500,10
2,21,4.62,0,1160,350,10
2,22,4.359999999999999,0,1160,480,10
2,23,3.066666666666667,2,900,250,10
2,24,4.62,0,1160,350,10
2,25,4.46,0,1160,430,10
2,26,4.62,0,1160,350,10
2,27,4.62,0,1160,350,10
2,28,4.62,0,1160,350,10
2,29,2.953333333333333,1,910,400,10
2,30,4.52,0,1160,350,10
2,31,4.62,0,1160,300,10
2,32,3.08,3,890,250,10
2,33,4.52,0,1160,400,10
2,34,4.52,0,1160,400,10
2,35,3.1533333333333333,1,910,300,10
2,36,4.62,0,1160,350,10
2,37,4.62,0,1160,350,10
2,38,4.62,0,1160,350,10
2,39,4.46,0,1160,430,10
2,40,4.32,0,1160,500,10
2,41,4.62,0,1160,350,10
2,42,3.253333333333333,1,910,250,10
2,43,4.52,0,1160,400,10
2,44,4.32,0,1160,500,10
2,45,4.62,0,1160,350,10
2,46,4.390000000000001,0,1160,450,10
2,47,4.32,0,1160,500,10
2,48,4.62,0,1160,350,10
2,49,4.62,0,1160,350,10
2,50,4.32,0,1160,500,10
2,51,4.62,0,1160,350,10
2,52,2.8933333333333335,1,910,430,10
2,53,4.42,0,1160,450,10
2,54,4.42,0,1160,400,10
2,55,2.953333333333333,1,910,400,10
2,56,4.32,0,1160,500,10
2,57,4.62,0,1160,350,10
2,58,2.7933333333333334,1,910,480,10
2,59,4.359999999999999,0,1160,480,10
2,60,4.52,0,1160,400,10
2,61,2.953333333333333,1,910,400,10
2,62,4.32,0,1160,500,10
2,63,2.953333333333333,1,910,400,10
2,64,3.1666666666666665,2,900,250,10
2,65,4.42,0,1160,400,10
2,66,4.32,0,1160,500,10
2,67,4.62,0,1160,350,10
2,68,4.62,0,1160,350,10
2,69,4.62,0,1160,350,10
2,70,4.62,0,1160,350,10
2,71,4.62,0,1160,350,10
2,72,4.62,0,1160,350,10
2,73,4.62,0,1160,350,10
2,74,3.253333333333333,1,910,250,10
2,75,4.52,0,1160,400,10
2,76,3.1533333333333333,1,910,300,10
2,77,4.52,0,1160,400,10
2,78,2.953333333333333,1,910,400,10
2,79,4.42,0,1160,450,10
2,80,4.359999999999999,0,1160,480,10
2,81,4.52,0,1160,400,10
2,82,4.32,0,1160,500,10
2,83,4.32,0,1160,500,10
2,84,4.52,0,1160,400,10
2,85,3.1666666666666665,2,900,250,10
2,86,4.359999999999999,0,1160,350,10
2,87,4.46,0,1160,430,10
2,88,4.32,0,1160,500,10
2,89,4.32,0,1160,500,10
2,90,4.52,0,1160,400,10
2,91,4.46,0,1160,430,10
2,92,4.46,0,1160,430,10
2,93,4.62,0,1160,350,10
2,94,2.953333333333333,1,910,400,10
2,95,4.359999999999999,0,1160,480,10
2,96,4.359999999999999,0,1160,480,10
2,97,2.8533333333333335,1,910,450,10
2,98,3.253333333333333,1,910,250,10
2,99,4.52,0,1160,400,10
3,0,4.62,0,1160,350,10
3,1,4.46,0,1160,430,10
3,2,4.62,0,1160,350,10
3,3,4.62,0,1160,350,10
3,4,4.62,0,1160,350,10
3,5,4.32,0,1160,500,10
3,6,4.62,0,1160,350,10
3,7,4.359999999999999,0,1160,350,10
3,8,4.62,0,1160,350,10
3,9,4.62,0,1160,350,10
3,10,4.62,0,1160,350,10
3,11,4.62,0,1160,350,10
3,12,4.52,0,1160,400,10
3,13,4.62,0,1160,350,10
3,14,4.32,0,1160,500,10
3,15,4.32,0,1160,500,10
3,16,4.62,0,1160,350,10
3,17,4.62,0,1160,350,10
3,18,4.32,0,1160,500,10
3,19,4.52,0,1160,400,10
3,20,4.62,0,1160,350,10
3,21,4.62,0,1160,350,10
3,22,4.62,0,1160,350,10
3,23,4.32,0,1160,500,10
3,24,4.62,0,1160,350,10
3,25,4.46,0,1160,430,10
3,26,4.62,0,1160,350,10
3,27,4.46,0,1160,430,10
3,28,4.359999999999999,0,1160,430,10
3,29,4.62,0,1160,350,10
3,30,4.46,0,1160,430,10
3,31,4.62,0,1160,350,10
3,32,4.62,0,1160,350,10
3,33,4.62,0,1160,350,10
3,34,4.359999999999999,0,1160,350,10
3,35,4.359999999999999,0,1160,480,10
3,36,4.62,0,1160,350,10
3,37,4.62,0,1160,350,10
3,38,4.62,0,1160,350,10
3,39,4.359999999999999,0,1160,350,10
3,40,4.62,0,1160,350,10
3,41,4.62,0,1160,350,10
3,42,4.62,0,1160,350,10
3,43,4.62,0,1160,350,10
3,44,4.52,0,1160,400,10
3,45,4.52,0,1160,400,10
3,46,4.62,0,1160,350,10
3,47,4.32,0,1160,500,10
3,48,4.32,0,1160,500,10
3,49,4.52,0,1160,350,10
3,50,4.62,0,1160,350,10
3,51,4.62,0,1160,350,10
3,52,4.62,0,1160,350,10
3,53,4.32,0,1160,500,10
3,54,4.62,0,1160,350,10
3,55,4.46,0,1160,430,10
3,56,4.62,0,1160,350,10
3,57,4.62,0,1160,350,10
3,58,4.62,0,1160,350,10
3,59,4.52,0,1160,350,10
3,60,4.62,0,1160,350,10
3,61,4.62,0,1160,350,10
3,62,4.62,0,1160,350,10
3,63,4.46,0,1160,430,10
3,64,4.359999999999999,0,1160,430,10
3,65,4.52,0,1160,400,10
3,66,4.62,0,1160,350,10
3,67,4.62,0,1160,350,10
3,68,4.46,0,1160,430,10
3,69,4.62,0,1160,350,10
3,70,4.359999999999999,0,1160,480,10
3,71,4.46,0,1160,430,10
3,72,4.46,0,1160,430,10
3,73,4.62,0,1160,350,10
3,74,4.62,0,1160,350,10
3,75,4.62,0,1160,350,10
3,76,4.46,0,1160,430,10
3,77,4.62,0,1160,350,10
3,78,4.359999999999999,0,1160,430,10
3,79,4.62,0,1160,350,10
3,80,4.46,0,1160,430,10
3,81,4.62,0,1160,350,10
3,82,4.46,0,1160,430,10
3,83,4.46,0,1160,430,10
3,84,4.46,0,1160,430,10
3,85,4.359999999999999,0,1160,350,10
3,86,4.62,0,1160,350,10
3,87,4.42,0,1160,400,10
3,88,4.46,0,1160,430,10
3,89,4.62,0,1160,350,10
3,90,4.62,0,1160,350,10
3,91,4.359999999999999,0,1160,480,10
3,92,4.62,0,1160,350,10
3,93,4.62,0,1160,350,10
3,94,4.46,0,1160,430,10
3,95,4.46,0,1160,430,10
3,96,4.62,0,1160,350,10
3,97,4.62,0,1160,350,10
3,98,4.62,0,1160,350,10
3,99,4.32,0,1160,500,10
4,0,4.62,0,1160,350,10
4,1,4.62,0,1160,350,10
4,2,3.0633333333333335,1,910,250,10
4,3,4.46,0,1160,430,10
4,4,4.42,0,1160,450,10
4,5,4.62,0,1160,350,10
4,6,4.62,0,1160,350,10
4,7,4.46,0,1160,430,10
4,8,4.359999999999999,0,1160,350,10
4,9,4.62,0,1160,350,10
4,10,4.62,0,1160,350,10
4,11,4.46,0,1160,430,10
4,12,4.62,0,1160,350,10
4,13,4.359999999999999,0,1160,350,10
4,14,4.62,0,1160,350,10
4,15,4.42,0,1160,450,10
4,16,4.62,0,1160,350,10
4,17,3.1033333333333335,1,910,280,10
4,18,4.32,0,1160,500,10
4,19,4.359999999999999,0,1160,350,10
4,20,4.46,0,1160,430,10
4,21,4.46,0,1160,430,10
4,22,4.62,0,1160,350,10
4,23,4.52,0,1160,350,10
4,24,4.46,0,1160,430,10
4,25,4.62,0,1160,350,10
4,26,4.46,0,1160,430,10
4,27,4.46,0,1160,430,10
4,28,4.62,0,1160,350,10
4,29,4.62,0,1160,350,10
4,30,4.62,0,1160,350,10
4,31,4.32,0,1160,500,10
4,32,4.62,0,1160,350,10
4,33,4.52,0,1160,400,10
4,34,4.62,0,1160,350,10
4,35,4.62,0,1160,350,10
4,36,4.62,0,1160,350,10
4,37,4.62,0,1160,350,10
4,38,4.52,0,1160,400,10
4,39,4.62,0,1160,350,10
4,40,4.46,0,1160,430,10
4,41,4.32,0,1160,500,10
4,42,4.62,0,1160,350,10
4,43,4.62,0,1160,350,10
4,44,4.62,0,1160,350,10
4,45,4.359999999999999,0,1160,350,10
4,46,4.62,0,1160,350,10
4,47,4.46,0,1160,430,10
4,48,4.62,0,1160,350,10
4,49,4.359999999999999,0,1160,480,10
4,50,4.46,0,1160,430,10
4,51,4.62,0,1160,350,10
4,52,4.62,0,1160,350,10
4,53,4.46,0,1160,430,10
4,54,4.46,0,1160,430,10
4,55,4.62,0,1160,350,10
4,56,4.62,0,1160,350,10
4,57,3.003333333333333,1,910,280,10
4,58,4.62,0,1160,350,10
4,59,4.32,0,1160,500,10
4,60,4.52,0,1160,400,10
4,61,4.62,0,1160,350,10
4,62,4.46,0,1160,430,10
4,63,4.359999999999999,0,1160,430,10
4,64,4.62,0,1160,350,10
4,65,4.359999999999999,0,1160,350,10
4,66,4.32,0,1160,500,10
4,67,4.62,0,1160,350,10
4,68,4.62,0,1160,350,10
4,69,4.32,0,1160,500,10
4,70,4.52,0,1160,350,10
4,71,4.62,0,1160,350,10
4,72,4.32,0,1160,500,10
4,73,4.62,0,1160,350,10
4,74,4.62,0,1160,350,10
4,75,4.46,0,1160,430,10
4,76,4.62,0,1160,350,10
4,77,4.62,0,1160,350,10
4,78,4.62,0,1160,350,10
4,79,4.32,0,1160,500,10
4,80,4.359999999999999,0,1160,350,10
4,81,4.62,0,1160,350,10
4,82,2.9299999999999997,3,890,280,10
4,83,2.7533333333333334,1,910,500,10
4,84,4.32,0,1160,500,10
4,85,4.62,0,1160,350,10
4,86,4.62,0,1160,350,10
4,87,4.46,0,1160,430,10
4,88,4.62,0,1160,350,10
4,89,4.62,0,1160,350,10
4,90,4.359999999999999,0,1160,350,10
4,91,4.32,0,1160,500,10
4,92,4.32,0,1160,500,10
4,93,4.62,0,1160,350,10
4,94,4.52,0,1160,400,10
4,95,4.359999999999999,0,1160,430,10
4,96,4.62,0,1160,350,10
4,97,4.62,0,1160,350,10
4,98,4.46,0,1160,430,10
4,99,4.46,0,1160,430,10
5,0,4.52,0,1160,400,10
5,1,4.62,0,1160,350,10
5,2,2.8166666666666664,2,900,380,10
5,3,4.62,0,1160,350,10
5,4,4.62,0,1160,350,10
5,5,4.52,0,1160,400,10
5,6,4.42,0,1160,450,10
5,7,4.46,0,1160,430,10
5,8,4.359999999999999,0,1160,350,10
5,9,4.62,0,1160,350,10
5,10,4.359999999999999,0,1160,430,10
5,11,4.62,0,1160,350,10
5,12,4.52,0,1160,400,10
5,13,4.62,0,1160,350,10
5,14,2.8633333333333333,1,910,400,10
5,15,4.62,0,1160,350,10
5,16,4.62,0,1160,350,10
5,17,4.52,0,1160,400,10
5,18,4.359999999999999,0,1160,350,10
5,19,4.359999999999999,0,1160,350,10
5,20,4.62,0,1160,350,10
5,21,4.32,0,1160,500,10
5,22,4.46,0,1160,430,10
5,23,4.359999999999999,0,1160,430,10
5,24,4.62,0,1160,350,10
5,25,4.62,0,1160,350,10
5,26,4.62,0,1160,350,10
5,27,4.32,0,1160,500,10
5,28,4.62,0,1160,350,10
5,29,4.62,0,1160,350,10
5,30,4.62,0,1160,350,10
5,31,4.62,0,1160,350,10
5,32,2.8766666666666665,2,900,350,10
5,33,4.62,0,1160,350,10
5,34,4.32,0,1160,500,10
5,35,4.62,0,1160,350,10
5,36,4.359999999999999,0,1160,480,10
5,37,4.62,0,1160,350,10
5,38,4.62,0,1160,350,10
5,39,4.52,0,1160,400,10
5,40,4.359999999999999,0,1160,350,10
5,41,4.359999999999999,0,1160,350,10
5,42,4.62,0,1160,350,10
5,43,4.52,0,1160,400,10
5,44,4.42,0,1160,400,10
5,45,4.62,0,1160,350,10
5,46,4.62,0,1160,350,10
5,47,4.46,0,1160,430,10
5,48,4.62,0,1160,350,10
5,49,4.52,0,1160,400,10
5,50,4.46,0,1160,430,10
5,51,4.62,0,1160,350,10
5,52,4.62,0,1160,350,10
5,53,4.46,0,1160,430,10
5,54,4.62,0,1160,350,10
5,55,4.62,0,1160,350,10
5,56,4.46,0,1160,430,10
5,57,4.62,0,1160,350,10
5,58,4.52,0,1160,400,10
5,59,4.62,0,1160,350,10
5,60,4.62,0,1160,350,10
5,61,4.62,0,1160,350,10
5,62,4.32,0,1160,500,10
5,63,4.62,0,1160,350,10
5,64,4.62,0,1160,350,10
5,65,4.62,0,1160,350,10
5,66,4.32,0,1160,500,10
5,67,4.62,0,1160,350,10
5,68,4.62,0,1160,350,10
5,69,4.62,0,1160,350,10
5,70,4.62,0,1160,350,10
5,71,4.359999999999999,0,1160,350,10
5,72,4.62,0,1160,350,10
5,73,4.62,0,1160,350,10
5,74,4.62,0,1160,350,10
5,75,4.62,0,1160,350,10
5,76,4.62,0,1160,350,10
5,77,4.359999999999999,0,1160,350,10
5,78,4.62,0,1160,350,10
5,79,4.62,0,1160,350,10
5,80,4.62,0,1160,350,10
5,81,4.32,0,1160,500,10
5,82,4.62,0,1160,350,10
5,83,4.32,0,1160,500,10
5,84,4.46,0,1160,430,10
5,85,4.62,0,1160,350,10
5,86,4.32,0,1160,500,10
5,87,4.62,0,1160,350,10
5,88,2.953333333333333,1,910,400,10
5,89,4.62,0,1160,350,10
5,90,4.46,0,1160,430,10
5,91,4.62,0,1160,350,10
5,92,4.62,0,1160,350,10
5,93,4.62,0,1160,350,10
5,94,4.62,0,1160,350,10
5,95,4.359999999999999,0,1160,350,10
5,96,4.62,0,1160,350,10
5,97,4.359999999999999,0,1160,430,10
5,98,4.62,0,1160,350,10
5,99,4.62,0,1160,350,10
6,0,4.62,0,1160,350,10
6,1,4.62,0,1160,350,10
6,2,4.359999999999999,0,1160,480,10
6,3,4.62,0,1160,350,10
6,4,4.46,0,1160,430,10
6,5,4.46,0,1160,430,10
6,6,4.62,0,1160,350,10
6,7,4.62,0,1160,350,10
6,8,4.62,0,1160,350,10
6,9,4.46,0,1160,430,10
6,10,4.46,0,1160,430,10
6,11,4.32,0,1160,500,10
6,12,4.359999999999999,0,1160,350,10
6,13,4.62,0,1160,350,10
6,14,4.52,0,1160,400,10
6,15,4.62,0,1160,350,10
6,16,4.32,0,1160,500,10
6,17,4.359999999999999,0,1160,480,10
6,18,4.46,0,1160,430,10
6,19,4.62,0,1160,350,10
6,20,4.52,0,1160,350,10
6,21,4.46,0,1160,430,10
6,22,4.62,0,1160,350,10
6,23,4.46,0,1160,430,10
6,24,4.52,0,1160,400,10
6,25,4.46,0,1160,430,10
6,26,4.62,0,1160,350,10
6,27,4.62,0,1160,350,10
6,28,4.359999999999999,0,1160,430,10
6,29,4.62,0,1160,350,10
6,30,4.62,0,1160,350,10
6,31,4.46,0,1160,430,10
6,32,4.52,0,1160,400,10
6,33,4.32,0,1160,500,10
6,34,4.62,0,1160,350,10
6,35,4.62,0,1160,350,10
6,36,4.62,0,1160,350,10
6,37,4.32,0,1160,500,10
6,38,4.62,0,1160,350,10
6,39,4.62,0,1160,350,10
6,40,4.46,0,1160,430,10
6,41,4.62,0,1160,350,10
6,42,4.359999999999999,0,1160,350,10
6,43,4.62,0,1160,350,10
6,44,4.359999999999999,0,1160,350,10
6,45,4.52,0,1160,400,10
6,46,4.62,0,1160,350,10
6,47,4.62,0,1160,350,10
6,48,4.46,0,1160,430,10
6,49,4.62,0,1160,350,10
6,50,4.32,0,1160,500,10
6,51,4.46,0,1160,430,10
6,52,4.46,0,1160,430,10
6,53,2.9299999999999997,3,890,280,10
6,54,4.32,0,1160,500,10
6,55,4.46,0,1160,430,10
6,56,4.62,0,1160,350,10
6,57,4.62,0,1160,350,10
6,58,4.62,0,1160,350,10
6,59,4.46,0,1160,430,10
6,60,4.46,0,1160,430,10
6,61,4.62,0,1160,350,10
6,62,4.46,0,1160,430,10
6,63,4.46,0,1160,430,10
6,64,4.359999999999999,0,1160,350,10
6,65,4.62,0,1160,350,10
6,66,4.62,0,1160,350,10
6,67,4.32,0,1160,500,10
6,68,4.52,0,1160,400,10
6,69,4.359999999999999,0,1160,350,10
6,70,2.7533333333333334,1,910,500,10
6,71,4.359999999999999,0,1160,480,10
6,72,4.62,0,1160,350,10
6,73,4.62,0,1160,350,10
6,74,4.62,0,1160,350,10
6,75,4.62,0,1160,350,10
6,76,4.62,0,1160,350,10
6,77,4.32,0,1160,500,10
6,78,2.953333333333333,1,910,400,10
6,79,4.46,0,1160,430,10
6,80,4.359999999999999,0,1160,430,10
6,81,4.52,0,1160,400,10
6,82,4.62,0,1160,350,10
6,83,4.62,0,1160,350,10
6,84,2.9033333333333333,1,910,380,10
6,85,4.32,0,1160,500,10
6,86,4.62,0,1160,350,10
6,87,4.62,0,1160,350,10
6,88,4.62,0,1160,350,10
6,89,4.46,0,1160,430,10
6,90,4.62,0,1160,350,10
6,91,4.62,0,1160,350,10
6,92,4.62,0,1160,350,10
6,93,4.62,0,1160,350,10
6,94,4.32,0,1160,500,10
6,95,4.46,0,1160,430,10
6,96,4.62,0,1160,350,10
6,97,4.62,0,1160,350,10
6,98,4.62,0,1160,350,10
6,99,4.62,0,1160,350,10
7,0,4.359999999999999,0,1160,350,10
7,1,4.62,0,1160,350,10
7,2,4.62,0,1160,350,10
7,3,4.62,0,1160,350,10
7,4,4.32,0,1160,500,10
7,5,4.62,0,1160,350,10
7,6,4.62,0,1160,350,10
7,7,4.359999999999999,0,1160,480,10
7,8,4.62,0,1160,350,10
7,9,4.46,0,1160,430,10
7,10,4.359999999999999,0,1160,480,10
7,11,4.46,0,1160,430,10
7,12,4.52,0,1160,350,10
7,13,4.46,0,1160,430,10
7,14,4.62,0,1160,350,10
7,15,4.62,0,1160,350,10
7,16,4.62,0,1160,350,10
7,17,4.46,0,1160,430,10
7,18,4.46,0,1160,430,10
7,19,4.32,0,1160,500,10
7,20,4.62,0,1160,350,10
7,21,4.52,0,1160,400,10
7,22,4.32,0,1160,500,10
7,23,4.359999999999999,0,1160,480,10
7,24,4.46,0,1160,430,10
7,25,4.52,0,1160,400,10
7,26,4.62,0,1160,350,10
7,27,4.32,0,1160,500,10
7,28,4.32,0,1160,500,10
7,29,4.32,0,1160,500,10
7,30,4.46,0,1160,430,10
7,31,4.46,0,1160,430,10
7,32,4.359999999999999,0,1160,350,10
7,33,4.359999999999999,0,1160,480,10
7,34,4.62,0,1160,350,10
7,35,4.62,0,1160,350,10
7,36,4.62,0,1160,350,10
7,37,4.62,0,1160,350,10
7,38,4.62,0,1160,350,10
7,39,4.62,0,1160,350,10
7,40,4.359999999999999,0,1160,350,10
7,41,4.62,0,1160,350,10
7,42,4.32,0,1160,500,10
7,43,4.52,0,1160,350,10
7,44,4.42,0,1160,400,10
7,45,4.32,0,1160,500,10
7,46,4.46,0,1160,430,10
7,47,4.62,0,1160,350,10
7,48,4.62,0,1160,350,10
7,49,4.52,0,1160,400,10
7,50,4.62,0,1160,350,10
7,51,4.46,0,1160,430,10
7,52,4.46,0,1160,430,10
7,53,4.46,0,1160,430,10
7,54,4.62,0,1160,350,10
7,55,4.359999999999999,0,1160,350,10
7,56,4.62,0,1160,350,10
7,57,4.359999999999999,0,1160,350,10
7,58,4.46,0,1160,430,10
7,59,4.46,0,1160,430,10
7,60,4.62,0,1160,350,10
7,61,3.2633333333333336,1,910,200,10
7,62,4.46,0,1160,430,10
7,63,4.32,0,1160,500,10
7,64,4.52,0,1160,400,10
7,65,4.46,0,1160,430,10
7,66,4.46,0,1160,430,10
7,67,4.62,0,1160,350,10
7,68,4.62,0,1160,350,10
7,69,4.62,0,1160,350,10
7,70,4.62,0,1160,350,10
7,71,4.62,0,1160,350,10
7,72,4.62,0,1160,350,10
7,73,4.62,0,1160,350,10
7,74,4.359999999999999,0,1160,430,10
7,75,4.359999999999999,0,1160,350,10
7,76,4.62,0,1160,350,10
7,77,2.963333333333333,1,910,350,10
7,78,4.46,0,1160,430,10
7,79,4.32,0,1160,500,10
7,80,4.62,0,1160,350,10
7,81,4.46,0,1160,430,10
7,82,4.62,0,1160,350,10
7,83,4.32,0,1160,500,10
7,84,4.32,0,1160,500,10
7,85,4.52,0,1160,350,10
7,86,4.32,0,1160,500,10
7,87,4.52,0,1160,400,10
7,88,4.62,0,1160,350,10
7,89,4.32,0,1160,500,10
7,90,4.359999999999999,0,1160,350,10
7,91,4.62,0,1160,350,10
7,92,4.62,0,1160,350,10
