Generation,ID,Fitness,Lives lost,Money earned,Money spent,Waves Survived
0,0,1.8810077519379846,1,910,1980,28
0,1,1.0486434108527132,11,810,2060,28
0,2,1.4740310077519378,1,910,2370,28
0,3,1.7531007751937984,1,910,2320,28
0,4,2.683139534883721,0,1160,2310,28
0,5,1.8635658914728683,1,910,1940,28
0,6,1.4827519379844962,1,910,2130,28
0,7,1.2928294573643413,11,810,1390,28
0,8,1.8083333333333333,1,910,2060,28
0,9,2.0467054263565894,1,910,1540,28
0,10,1.648449612403101,1,910,2320,28
0,11,2.029457364341085,2,900,1720,28
0,12,1.6368217054263567,1,910,2140,28
0,13,2.3868217054263567,1,910,1100,28
0,14,1.5205426356589147,1,910,2340,28
0,15,2.09031007751938,1,910,1360,28
0,16,1.7007751937984497,1,910,2410,28
0,17,1.6920542635658915,1,910,2330,28
0,18,2.4042635658914726,1,910,1200,28
0,19,1.9478682170542636,1,910,1810,28
0,20,1.4914728682170542,1,910,2260,28
0,21,1.596124031007752,1,910,2160,28
0,22,2.1077519379844962,1,910,1660,28
0,23,1.536046511627907,6,860,1570,28
0,24,1.6375968992248062,5,870,1380,28
0,25,1.6949612403100776,1,910,2320,28
0,26,1.8868217054263567,1,910,2040,28
0,27,1.5728682170542636,1,910,2120,28
0,28,3.0639534883720927,0,1160,2150,28
0,29,2.9302325581395348,0,1160,2380,28
0,30,1.9507751937984497,1,910,1600,28
0,31,2.168798449612403,1,910,1180,28
0,32,2.3839147286821705,1,910,1190,28
0,33,2.6802325581395348,0,1160,2810,28
0,34,1.7821705426356589,1,910,1890,28
0,35,2.0205426356589147,1,910,1760,28
0,36,2.744186046511628,0,1160,2570,28
0,37,1.2782945736434108,11,810,1400,28
0,38,1.9391472868217055,1,910,2000,28
0,39,1.5089147286821705,1,910,2740,28
0,40,1.4740310077519378,1,910,2420,28
0,41,1.6368217054263567,1,910,2520,28
0,42,1.860658914728682,1,910,1580,28
0,43,1.8344961240310078,1,910,1670,28
0,44,1.4682170542635657,1,910,2680,28
0,45,2.148449612403101,1,910,1390,28
0,46,1.47984496124031,1,910,2030,28
0,47,2.691860465116279,0,1160,2740,28
0,48,1.665891472868217,1,910,2090,28
0,49,1.59031007751938,1,910,1840,28
0,50,1.4073643410852714,2,900,2360,28
0,51,2.037984496124031,1,910,1830,28
0,52,1.543798449612403,1,910,2040,28
0,53,1.9885658914728683,1,910,1820,28
0,54,0.9585271317829458,11,810,2000,28
0,55,3.2819767441860463,0,1160,1730,28
0,56,2.084496124031008,1,910,1250,28
